x,y
53,77388
60,85524
63,104712
38,83121
43,88364
44,90364
32,87851
46,91151
60,90570
44,68800
42,93130
26,76196
34,90929
47,77376
38,87453
36,78242
44,93796
29,96811
38,78102
57,94008
46,73534
46,70660
39,80048
38,100156
54,99154
41,101163
25,92391
48,99907
40,96171
64,71501
41,95069
27,94964
37,83175
59,64727
47,86033
38,92610
47,74369
54,73801
64,88552
33,77872
28,87962
36,88879
50,90599
53,99632
30,84975
37,126959
63,86711
42,85299
53,99017
58,101153
43,98576
37,91837
46,100514
37,89257
64,105516
64,76120
64,75355
39,82184
60,87574
51,94507
58,98012
50,85344
39,112510
30,74579
54,82490
53,94214
27,75397
52,79585
31,91586
51,87887
29,89340
53,82165
38,84545
34,87458
30,95939
35,77202
29,100867
39,100930
62,83567
53,104151
58,86142
30,104062
41,80672
29,88383
50,94568
33,110860
36,98945
56,83210
42,85997
58,101879
59,92704
48,72265
62,87957
48,106069
61,86652
33,86000
58,94288
50,101879
29,76480
62,103891
32,88887
36,105040
26,88570
42,97773
36,80877
59,84861
52,75416
56,96795
36,85356
52,81512
32,99995
39,99452
35,86629
26,87606
32,93323
40,94084
30,91993
59,70751
27,93487
26,94566
47,104997
25,92192
59,97723
45,82628
28,95106
63,103787
56,95715
58,86423
38,73710
44,77990
41,95820
26,96019
34,85049
61,93988
64,96318
44,91097
30,106016
45,116962
44,82162
30,95820
27,103552
33,85183
28,94189
51,81677
44,79015
48,96424
61,91094
44,105310
34,82001
39,107239
49,97744
26,81363
57,92327
30,71464
33,86271
45,101470
43,86542
36,88835
46,86065
42,92234
29,84071
58,94990
42,110363
64,103472
40,79891
29,102444
42,89641
59,79497
62,101919
56,71167
29,96637
54,85178
60,99375
64,92583
52,91462
57,85459
56,84157
46,96679
42,78971
60,88037
39,86428
32,103373
48,85090
49,101103
28,66667
41,89170
32,65298
52,84227
45,111671
32,89427
41,112377
36,84324
61,109673
27,70229
36,78563
61,87411
57,85743
29,92989
30,94300
51,102554
53,102591
25,98368
43,76034
46,94758
65,93855
52,75183
40,79488
55,79657
55,92871
45,89441
43,58237
38,99912
39,64589
54,90175
39,68081
44,95031
60,79365
44,84648
47,89361
30,98787
47,100107
28,87363
30,99245
28,104299
51,83163
33,99934
57,95505
36,102992
59,87543
25,109408
55,75399
54,63717
50,104424
38,98261
29,74338
40,105258
49,87068
53,74550
33,93803
41,80109
51,89548
39,78796
58,67415
28,119339
42,93467
27,89307
58,93976
47,103844
36,80853
63,74083
42,102011
56,76513
53,105754
40,96771
26,84009
35,81435
30,95175
30,97367
60,100264
51,82109
36,104127
25,91774
32,98751
33,82538
64,78806
27,89019
55,72359
48,85592
49,84285
58,93050
26,89137
47,95144
36,111269
62,94175
52,101757
35,96619
26,118103
31,81698
26,106123
46,90491
63,85168
60,73204
54,92777
51,96164
48,106864
35,74575
61,90911
57,88487
53,107014
27,103389
54,91140
54,98054
56,89815
42,73433
45,102648
36,66088
32,97416
50,91184
37,102555
33,77110
40,114016
59,90257
26,93085
32,70293
38,97624
33,111461
55,95869
65,106141
36,94123
39,91820
52,124063
46,84505
56,91074
54,98821
32,62246
27,90515
43,75794
61,71167
56,65386
55,77432
32,97910
26,99046
41,94118
57,91149
26,75286
38,101291
43,94461
51,122279
51,97678
49,83120
43,92747
63,87587
47,101746
32,87897
37,85300
36,110978
27,99752
64,103164
43,85259
42,82310
26,83285
56,93031
31,96431
48,103790
63,77552
65,80382
38,88477
41,87388
46,99737
61,85939
48,84438
60,92406
34,95554
37,85968
64,84716
35,94538
43,86079
47,77295
45,82144
31,91507
50,101831
38,103933
49,75808
30,82384
58,79583
50,98599
48,103917
54,79528
25,91664
63,109637
31,90349
56,96089
32,86339
55,89020
29,92462
30,94834
40,83254
47,85250
48,99713
62,84331
25,74533
62,109065
48,98297
26,88498
31,88723
53,95326
57,105738
47,98791
60,92233
43,77565
57,67945
46,101738
42,80134
56,75954
39,102055
59,97663
51,66280
37,90252
34,101764
59,89301
42,98731
53,85070
44,90280
43,84401
50,98187
27,94211
33,69731
44,92076
44,71480
28,97780
64,103150
46,93068
40,103546
34,84762
50,91551
52,98092
44,79388
42,95277
26,91285
26,80542
46,89453
65,93315
47,94535
50,74642
56,90725
45,83157
63,84472
61,95659
53,99858
39,74929
29,92665
26,92875
42,100983
29,72485
38,82852
27,97397
43,97147
31,95792
36,93825
34,77515
41,115275
38,112343
26,79023
29,89889
51,68705
50,94903
33,87240
58,81059
48,89406
57,86938
52,89747
37,76382
63,80358
48,79402
31,89205
32,99039
45,82521
47,83332
62,101331
42,92662
32,78681
50,89676
39,82045
29,103008
35,111266
26,85751
28,78916
28,101385
46,89484
51,85963
40,83373
37,74321
53,99271
34,88464
52,99519
34,95312
62,76270
59,93229
54,83589
52,91267
61,88768
28,79129
40,107106
63,98869
62,104980
34,93835
51,85263
47,95444
59,103506
60,100869
34,78765
30,73182
33,97730
56,79984
45,78564
27,75390
45,66683
34,90159
62,86841
35,91075
32,82035
40,97040
27,92334
28,71958
25,73327
55,95821
28,79810
42,97828
39,91212
65,85034
31,83410
38,87332
38,73417
44,94067
57,90251
30,83379
25,77719
32,90129
60,70803
64,77007
62,92002
26,97902
38,110062
40,99112
30,82500
37,101281
50,87296
39,93048
62,89189
52,78046
46,105425
39,90903
46,101115
48,81268
56,104047
36,87248
47,88334
28,90888
41,76869
44,98602
35,109030
45,89964
35,90840
62,81342
40,95059
62,75883
58,89605
54,78769
58,102290
30,100632
46,78604
63,86358
44,91724
63,91457
58,94882
65,99312
38,79645
60,79646
39,72066
44,89867
56,86776
59,113692
35,76438
41,96802
53,107545
64,78957
62,102093
27,89280
53,92780
26,84894
45,102244
26,78133
52,98835
31,95968
63,101738
46,83640
42,94449
38,92163
44,82085
38,85646
26,79363
38,81790
42,90059
54,101125
49,95539
29,90785
61,83189
32,95793
44,84664
25,90803
27,79978
50,82868
64,66322
52,77328
63,94304
42,105118
61,94646
33,90276
40,76343
42,108148
35,100965
28,83544
45,76595
65,114979
45,86569
36,81283
52,89913
62,79237
32,97663
39,95496
26,88776
38,101270
27,102587
27,76056
40,85945
58,99988
41,85701
51,90611
65,84122
51,90676
27,87100
27,84897
28,88087
42,87123
61,92927
32,90096
53,98355
63,99574
34,82480
57,87082
43,97284
40,105236
37,93384
38,98666
32,83738
52,90612
60,85779
57,86489
34,85878
28,77478
41,86145
31,93908
62,100586
58,97858
41,84939
44,80644
64,89759
65,102362
27,89792
63,86055
52,87114
54,82112
48,90052
50,81037
42,109928
46,102606
50,93258
41,93830
37,95672
33,90774
34,79714
62,96197
45,79927
33,108315
44,90591
28,86100
32,74604
38,100249
32,81887
25,88846
42,96853
60,96793
32,89278
54,97839
49,82446
53,105699
43,81883
31,102918
46,105577
55,66662
52,69416
31,81243
65,86909
38,76747
36,84334
62,79178
58,83982
39,105598
62,82384
50,84338
55,95829
34,93748
51,100287
62,109225
43,87658
62,80747
41,85377
42,110884
40,92035
53,84284
41,98200
55,91887
42,76435
63,100311
33,105381
44,100232
64,101521
51,103325
63,68842
51,99052
63,93496
46,81933
27,84548
35,99314
61,69889
61,90442
49,85187
32,86384
45,84000
60,100653
63,112362
52,91776
50,92765
58,77846
61,86878
31,97574
49,92136
28,80500
44,93246
51,86719
63,82795
55,86800
62,87446
39,80836
48,81173
51,90011
49,95085
65,69830
46,111939
63,93483
46,97800
37,104976
64,111099
45,91475
51,91050
52,97515
64,106976
35,80909
49,96026
64,89317
35,95958
64,74850
29,82849
55,103730
58,96228
30,99981
25,89602
36,109852
32,99098
61,89981
31,88889
54,97537
41,100037
42,93532
53,102525
45,83479
52,100137
55,95286
29,77525
36,96647
54,86933
40,117215
62,98883
35,91338
33,93806
53,100476
57,70168
44,83195
31,100288
34,101183
60,70126
57,101863
53,111663
42,102060
38,91666
38,98699
53,81254
44,96322
29,102182
30,91440
28,101141
37,72841
44,95532
33,88660
37,76456
39,114452
26,72385
64,99970
42,83157
25,118797
58,89594
51,99396
64,92008
61,92579
41,98636
54,93452
39,66978
28,76040
50,69367
63,107474
30,80185
36,90994
63,107914
59,95348
44,86743
53,106899
65,58800
62,77411
52,73960
45,94984
46,101248
29,93586
42,94210
63,98589
59,92118
41,96306
28,105312
39,105190
30,91113
64,93559
37,90325
35,91161
35,107575
45,80009
39,96569
33,105449
53,72225
25,99116
36,95419
37,97984
58,98704
43,103232
38,87171
28,109799
42,106104
40,97538
42,83133
61,103866
41,108913
57,94233
47,90217
64,90168
29,103118
45,73761
50,95644
48,95508
31,118773
65,80542
64,84559
44,88985
61,104678
38,98069
54,91875
63,89898
49,106701
36,90784
29,103584
55,97126
45,87708
57,84368
26,85690
61,92928
48,86314
57,77609
46,98872
59,115508
37,83036
35,92662
27,97534
39,92380
33,93371
48,103203
42,106712
51,103436
25,78160
31,112147
64,97585
61,105045
48,63004
53,100372
53,94404
49,86406
40,79948
34,102283
32,93444
31,103251
56,75510
48,106774
26,74150
58,106602
29,77979
50,99563
27,93694
45,66982
64,91512
64,84825
32,85939
43,102885
43,105113
51,88215
55,109942
60,77858
28,95432
30,90969
33,105861
63,96452
54,99626
43,111451
27,110679
38,89674
59,95491
51,75193
58,92925
32,93267
55,104653
42,81530
49,85722
27,81900
30,94244
50,90087
58,108690
58,91742
49,100975
32,82260
61,81662
26,93518
31,100056
35,98508
39,104680
32,83052
49,101617
26,87249
45,93079
41,84115
52,66999
29,76626
47,84751
45,90577
25,89849
31,92485
36,90860
36,98923
64,102833
29,98115
63,81860
34,106652
42,98141
38,90887
32,87616
38,92716
65,91633
40,73046
54,81979
29,80858
52,120564
44,81721
40,78900
37,59497
53,77935
52,80701
43,88322
26,74407
55,98470
60,84231
37,87853
43,101554
60,86107
59,88175
57,96995
33,79010
61,101422
29,93359
50,105506
30,99672
40,94047
55,114058
63,86133
60,89968
31,102328
65,95199
29,85839
55,92299
54,96676
60,84371
49,96266
28,93068
45,86157
62,65314
59,92053
36,76211
41,101510
36,91590
52,96497
59,103559
32,75005
26,93900
63,94472
50,99824
53,94823
63,110676
41,66679
27,96667
49,84104
38,96260
36,88701
36,86625
39,66340
29,82940
27,100677
36,77564
52,83793
47,78018
41,100338
40,77942
50,102554
58,82276
51,102296
59,90780
63,81217
39,102679
55,98668
41,93860
36,81482
47,92462
51,78892
29,95047
62,96602
58,107509
61,85429
53,87192
27,89099
32,83149
58,96806
50,100055
44,94720
42,101696
52,89461
46,98051
47,88181
36,83642
55,104660
46,82096
28,95720
31,92496
27,75848
53,87350
52,110594
34,98782
55,80676
31,80874
38,94832
57,81639
59,86054
30,108641
59,99535
63,110154
55,82324
38,78324
49,72966
33,88680
50,106804
40,77991
53,71967
53,98518
25,86529
44,95290
26,117992
56,96117
29,92036
33,83501
40,95897
34,94550
44,100479
35,99086
58,95842
60,71279
51,91438
55,121124
42,90130
33,99727
41,81324
61,104011
57,84875
38,81628
61,85892
36,88747
30,94547
30,97264
33,83545
54,103189
53,98223
64,89440
34,85611
31,95965
52,75429
63,96007
31,98129
34,94899
59,90437
26,97383
49,114632
55,99376
51,91350
51,88964
52,74913
61,105114
34,102443
27,100294
41,72414
27,93655
43,85853
37,100120
63,96862
32,87106
53,92159
31,89388
50,68743
28,93644
49,114295
62,95233
59,67856
27,73532
62,107554
53,94696
31,106297
40,77252
49,100008
42,91767
42,85870
40,100559
26,99496
38,75306
59,92931
42,102230
33,88531
51,87882
51,96276
36,98031
53,96989
56,92969
60,58776
60,99607
62,100939
46,81529
50,93167
25,84530
51,86685
33,85744
30,99134
61,72538
38,96404
37,72175
40,70739
34,98341
42,107740
37,88661
56,88773
35,90385
56,79593
30,96719
57,66231
34,83099
39,90342
48,96917
52,91672
33,65076
29,96064
64,100781
62,109126
59,99760
53,98110
30,94942
54,93715
38,85141
35,86318
48,80247
37,78081
54,91287
48,95544
52,76039
44,94084
60,69293
62,86705
30,105623
30,93376
42,85861
56,112552
40,72508
63,95071
59,86152
27,80826
36,87785
45,78124
51,83726
64,87779
32,106645
40,85467
52,82568
28,97195
46,101669
44,102400
55,113209
59,82089
26,102929
26,92429
43,83722
50,85148
57,108538
55,96608
26,87369
30,80927
35,84217
48,88128
44,88875
33,88014
62,92545
44,96192
45,88603
50,109182
27,106365
54,83609
58,79333
47,84825
54,70678
31,98016
41,64549
27,101022
60,74402
41,77328
49,80149
31,92216
37,96134
62,80991
33,91158
40,78171
38,91579
41,98874
55,85913
30,91695
39,85695
40,79072
53,111715
38,113411
47,87893
31,92906
61,82099
44,96682
48,89553
46,110214
63,104377
62,74067
49,100861
50,90101
31,82413
30,112062
64,92621
37,101511
27,97107
50,88363
53,88550
31,88991
65,86805
39,83513
54,64267
50,106844
26,76492
46,98961
25,109960
37,85289
55,80002
38,84766
33,112082
39,94091
64,90605
45,95181
47,84346
47,98521
26,105463
29,67590
62,91146
62,91828
36,103547
31,99141
62,80585
54,102242
35,83950
34,73063
64,87055
28,78724
31,85302
43,82556
57,105723
41,104020
52,106418
46,106919
54,103251
26,76374
35,89052
42,102128
62,100419
34,107179
54,85896
25,124211
47,103081
60,79373
46,84960
31,93220
49,92508
52,83406
55,97309
58,102073
47,80911
42,104269
29,75297
65,101832
50,91467
31,92419
65,83759
40,80052
39,106895
36,78049
58,75241
49,93582
40,92386
40,102741
27,79724
34,93442
57,86022
29,89616
41,91045
44,80656
50,97487
47,103618
39,76056
56,87116
60,70088
32,97815
50,89896
43,62116
48,91721
49,87160
45,103847
49,94046
25,78623
42,94542
41,106580
62,97338
62,76399
63,94863
39,68359
29,95988
65,99550
54,89126
25,102507
45,83002
64,83852
32,93982
59,103614
38,89690
30,87825
37,64865
63,65017
31,97380
49,100445
41,76815
48,89052
64,75522
29,72937
28,93826
45,97509
53,97991
61,81429
51,93255
45,97965
26,112069
58,89717
31,94806
34,90595
61,99145
26,87034
42,106512
59,84799
64,89700
29,101058
58,102905
35,84793
39,97937
36,101922
65,93861
53,87743
36,99968
49,89882
36,91878
43,109749
48,97665
39,62287
26,81102
47,89178
61,95317
33,108721
57,91550
26,94466
41,89293
39,102599
48,99686
33,110686
33,75533
51,88735
28,102030
53,74866
38,108752
31,104633
55,83804
42,80139
51,90843
27,94776
32,83066
49,91425
29,79573
26,73550
49,100405
39,89963
27,79089
32,76875
35,105231
40,86685
47,87068
27,84885
59,90093
32,102869
50,101101
53,93795
42,92208
55,83262
53,87438
35,106256
41,96233
40,91512
39,94599
52,90795
60,91947
39,92859
48,87573
38,98655
60,93639
51,83966
28,92759
49,115765
60,78485
43,93727
28,82453
32,93130
33,107930
45,88597
31,90347
47,102048
52,97422
37,82204
60,73075
48,101009
46,100935
35,91790
48,84903
28,88251
46,89487
50,84608
52,71427
61,81643
34,89891
56,91138
40,97659
46,73245
44,93494
40,92678
36,77362
33,85507
25,96085
40,95555
47,77715
49,103586
35,115333
59,94445
64,86146
26,98867
57,83858
44,102942
57,71360
30,76045
46,79141
30,74245
63,96068
49,73343
40,89299
40,100316
45,85438
45,77063
63,89978
29,98337
27,73222
52,102427
31,76312
25,90632
41,77034
47,94435
26,96943
52,86958
28,76806
45,120876
38,78548
53,90744
38,92130
43,94399
38,83948
27,84498
52,93098
54,97952
44,71723
32,92831
31,85734
27,109834
46,86335
51,96890
32,90326
32,84514
28,89487
43,103834
58,94429
62,103447
61,110006
30,87452
38,79843
41,86546
39,86993
49,76240
46,102296
43,98796
37,92486
53,95777
45,82018
44,69264
63,85364
54,102283
34,104519
62,91486
55,85415
26,92373
49,106637
64,77763
25,102855
25,74704
39,68344
38,58030
60,89795
50,84352
55,93433
30,99563
44,90315
52,77073
47,91290
50,82578
36,90920
38,81106
38,88824
26,98804
28,102899
58,83370
57,77903
57,91592
59,79494
32,90346
53,90293
55,77330
43,94577
50,101107
38,95208
41,91013
37,93679
38,76733
33,65611
64,84900
30,90842
49,89152
59,87564
58,57929
48,84559
43,92338
32,94747
39,72953
27,90792
64,95403
39,95686
64,94213
63,79472
61,89193
37,82864
49,97131
43,101126
37,110137
31,98070
40,94117
27,90555
35,69986
40,88726
47,85991
34,113057
58,83799
25,92349
49,116394
27,99929
47,109059
26,104678
42,90563
25,103006
47,91440
55,86477
51,78972
57,108846
40,99638
53,77065
62,97602
59,93229
38,76503
52,99446
47,92016
35,95244
44,75740
27,97454
45,89616
50,92734
52,92297
38,75714
31,102992
51,106136
36,107834
40,71093
29,80484
43,93028
63,64682
53,92688
53,93284
50,68832
53,83672
27,84871
32,88104
52,89218
32,81523
58,92863
47,89857
59,77682
61,79788
31,104682
51,96987
52,97445
43,94830
55,98623
48,90031
41,98004
36,99321
52,86439
26,91345
49,94231
43,80984
54,85835
36,89293
41,70503
64,88976
63,103711
27,88553
48,71933
63,90620
31,91880
32,91373
39,73762
62,88823
62,78288
43,103695
37,87707
37,78889
49,97179
41,92754
51,91755
43,101848
60,90914
60,85964
39,71100
58,112996
46,77533
33,98786
46,96243
27,84714
42,103359
52,88704
26,89772
36,103702
49,87543
62,95463
35,85866
46,90278
29,105005
31,85195
57,87893
34,97262
26,91311
56,88578
48,100735
44,77781
56,82930
36,80572
48,92482
25,72435
27,88879
50,69914
30,84132
54,91224
43,100304
32,95231
50,108229
38,86637
64,92827
65,78814
35,88693
45,97302
30,89328
55,105062
38,104819
62,101213
45,76918
31,86644
52,80995
65,99047
52,67257
25,91875
61,84182
57,87846
63,78926
56,98009
55,93223
36,68052
45,113692
31,71062
40,99889
32,78036
59,94023
53,106718
58,102941
64,63357
53,99878
53,80520
31,110664
37,91216
63,84737
29,84761
46,71666
63,111842
31,74489
51,99432
56,100963
61,102957
33,86804
42,93706
46,107665
60,81455
42,90334
48,90535
49,97168
62,91700
28,101969
29,82020
39,88338
60,110115
35,84161
63,77167
27,95130
33,88534
55,105597
25,96260
38,90727
60,82302
49,83034
38,96726
43,81225
46,91419
61,87683
38,88457
56,99296
50,110864
38,83340
31,89249
29,78057
64,102129
49,98503
26,112554
27,88757
54,99103
31,92847
53,104678
40,82129
64,94459
47,67305
49,99650
31,82960
56,91764
47,86099
53,87933
55,85810
59,110387
44,73888
44,84647
54,91793
60,87855
31,93496
31,87652
47,90955
27,96982
59,79447
27,101911
41,81729
57,85345
31,105275
29,104231
33,83284
61,92982
51,68662
41,93515
43,103540
40,90954
53,103496
52,89743
59,91320
47,92364
39,86980
28,97708
31,114974
48,98962
35,77901
61,105266
28,78202
46,83079
51,84412
63,101198
59,80044
28,91651
46,98477
45,91314
47,102729
27,83651
37,88566
61,97601
59,82222
46,75103
38,87054
36,92832
31,78709
38,85220
44,89541
48,99402
65,78194
58,91252
55,87331
59,96024
50,105832
47,86760
25,88122
44,91223
32,87906
60,76588
46,112031
63,87496
32,100066
40,83569
54,82954
60,93017
56,85478
44,86340
39,75870
30,80272
52,91861
43,92914
43,91119
59,85462
56,86979
36,81064
44,86409
61,85473
53,97940
39,94026
35,91344
28,84988
28,71874
61,89465
56,104470
26,91136
32,84398
45,89738
63,100954
58,107969
26,75136
59,100606
42,89497
63,91869
59,70725
34,80405
56,102204
63,51670
48,90431
35,102400
52,91990
50,117829
45,92469
61,89643
41,88104
34,85934
38,98706
58,102908
34,76866
55,103038
28,61706
42,94378
51,94865
51,98472
46,102460
30,79884
47,95419
46,98505
60,113785
35,110560
59,78294
56,74997
56,78744
53,81400
51,66942
35,93924
37,81473
55,91497
61,93570
46,86844
55,90211
59,84373
60,79769
51,90395
59,109391
29,95524
42,87795
41,100464
39,86653
49,83922
47,102758
55,83642
54,72703
54,89599
57,87321
63,86973
29,82573
58,100032
61,83274
50,104938
36,78460
64,113387
51,91737
64,103082
52,89402
56,95369
38,94051
40,101216
61,100452
46,100667
48,87493
37,85153
61,84287
25,68323
34,106432
29,81582
48,82349
60,80964
47,96806
27,96373
40,79636
60,98691
38,87502
32,80281
28,87884
38,71502
49,68475
31,84117
31,88235
41,101669
46,94434
34,83294
47,96935
59,78099
42,97325
30,66270
42,110297
54,86733
30,86754
60,69403
59,99495
62,81094
31,90319
61,102989
57,76023
52,88073
55,99226
65,88532
61,72532
35,103407
56,89098
42,70124
45,79481
53,73889
28,89706
31,96926
31,82935
45,105402
58,93623
28,93947
51,93839
27,117260
59,83049
59,75452
37,73910
57,81752
43,88927
47,80575
28,80160
34,53111
45,94000
29,87572
47,93599
49,90500
40,101233
47,84518
61,93180
58,84712
61,92239
26,96241
50,108166
44,88232
40,99127
32,76916
29,93387
34,87425
25,99651
52,100434
41,91749
39,97253
42,97927
27,89525
45,92396
64,81740
56,96780
46,96416
39,76316
58,111890
42,109005
44,94102
38,98824
36,94215
26,74599
28,89250
26,92155
54,86178
25,100696
42,98354
53,79521
57,81932
28,106469
56,98161
36,85879
48,81939
60,88935
64,112733
38,97214
42,103564
52,106799
61,102584
45,95181
48,104868
63,84045
46,93863
59,89581
34,110470
57,74328
49,92803
49,74921
38,97878
38,86226
57,86914
64,96339
46,76792
41,76736
32,87980
35,76908
47,81869
46,86517
25,82487
34,84711
44,82000
60,93178
42,86220
43,102708
35,99877
64,85925
60,97590
61,92212
44,79090
45,95336
25,84892
49,74945
31,101440
30,71569
43,79872
35,112051
45,74999
47,107627
29,90700
42,89261
48,89533
33,105878
30,104685
25,95717
49,94409
25,78787
48,86412
50,105149
37,79738
46,91995
28,107662
34,81004
45,95825
58,84017
40,74256
26,95919
39,80933
26,80781
48,93754
38,99672
25,102058
32,96706
45,77612
35,74126
55,87932
48,89399
58,91064
25,76839
58,89248
57,101317
36,78761
37,78124
28,97015
44,85273
54,94242
61,105626
36,101292
33,97396
39,99653
29,96167
52,103299
40,94432
47,65529
61,78767
48,82727
41,103443
29,78045
43,93387
31,97213
51,88074
45,105533
27,87688
26,100936
61,86082
36,94767
32,96280
63,101796
43,85149
28,84829
39,97099
52,88237
40,76435
59,93948
61,89185
28,84045
37,78356
50,68410
63,91595
65,73003
59,79192
38,95619
47,86368
39,99062
62,100154
27,87653
49,94070
45,98794
50,92040
42,86735
52,86978
55,98801
45,105207
57,86090
39,99640
65,95585
58,98662
34,83941
53,106022
35,77810
30,76264
31,90218
33,72594
51,95363
43,98974
26,82611
45,90521
30,78040
36,84728
63,105561
61,92974
32,86794
26,82764
50,76163
31,101431
31,76813
58,81147
38,61698
31,68028
58,86953
50,112045
27,77614
42,77807
44,86114
37,65191
47,87570
65,96500
44,91468
43,100653
31,96160
38,96286
33,90323
62,85595
64,82249
63,107398
36,96422
48,101026
31,86564
28,108866
64,73720
65,90760
36,83242
30,74073
53,82550
37,79867
36,78647
47,98282
32,78927
60,89405
47,90050
64,111471
34,86419
39,113129
53,94442
44,91566
31,89073
47,100225
60,85000
56,80376
35,80438
28,88125
30,97973
44,78259
61,79221
36,84313
38,93834
47,74887
28,76422
42,94535
46,101559
29,86726
37,96719
40,67292
45,92028
35,86068
54,86052
38,89862
55,76481
44,91795
58,98901
62,92616
57,103331
34,75609
46,90189
45,88316
53,90231
32,88015
44,94785
55,78176
59,72123
35,97188
33,77026
61,98312
55,90215
33,84046
55,100513
59,91007
31,100565
52,75292
54,96892
43,100636
31,97639
46,80471
30,93116
27,74074
54,89146
60,96653
60,82574
47,101811
51,95095
27,101335
47,84910
57,98415
34,84520
40,87071
59,90741
52,99648
65,82793
26,80064
55,77388
42,92005
37,75820
42,80853
39,85871
44,72498
65,91027
37,79841
39,99165
48,70085
42,91220
26,82082
38,80086
45,77379
33,93778
47,81985
42,87747
29,81463
54,88201
60,78507
29,95949
65,90892
35,77523
63,93841
41,98044
57,118705
34,100982
32,87113
47,97291
53,105791
48,81446
65,82741
46,76860
54,100625
55,82640
49,104750
40,96593
57,97618
26,99657
54,102941
32,78028
31,94225
57,94529
39,80361
35,102370
27,95884
60,99819
61,84867
26,88569
43,76683
47,91533
55,92764
64,89923
37,76783
32,82686
32,103314
29,93889
53,99083
47,100637
26,90076
41,82599
53,105068
50,79451
45,96745
33,104180
57,76574
52,101071
51,87276
58,100942
30,69599
29,94171
61,95797
46,99682
43,89818
65,71562
34,97365
33,101094
25,69854
30,107917
45,84193
45,105575
38,84903
54,86567
45,70728
41,86402
33,92266
63,92788
57,95425
43,91285
58,91555
40,120587
32,104217
27,80462
34,84854
26,110009
27,88338
58,99392
38,102886
37,98463
33,100081
28,74582
34,84346
45,87424
50,80007
31,92008
55,93155
28,101972
26,98391
59,88565
48,105227
65,81996
62,92982
48,90591
33,82840
47,100107
60,90724
44,94169
47,69753
55,97318
39,93057
49,91994
29,85532
26,100402
35,99493
61,96522
50,79847
60,104522
61,91971
29,81669
33,107171
54,102907
56,103425
42,111491
63,81267
35,84153
49,78432
29,87388
26,81967
63,89236
44,83058
41,95802
51,90584
42,92099
40,87680
30,98552
50,95684
34,98556
34,84524
31,116915
35,89584
57,73403
47,90355
63,90150
56,94149
44,95611
25,93278
37,94313
38,99802
37,78238
27,91846
64,108594
52,67026
46,119360
39,86102
54,80632
45,102886
33,69032
44,100168
39,88664
43,96013
44,87615
64,93865
40,99261
41,89907
43,77130
55,96290
56,131829
56,106649
41,96662
53,107419
64,92692
25,97040
32,90009
64,84157
35,88047
45,101298
56,79549
45,92468
41,88700
29,81122
40,114037
39,92608
31,96625
29,85244
32,73715
46,88362
47,85491
46,83765
52,102539
28,70549
53,81044
25,68183
28,90650
46,69609
30,105895
32,82499
63,105738
54,95903
31,73725
58,89676
34,88331
58,95354
32,106968
44,94808
33,75463
64,87285
40,94437
27,82138
44,74671
65,89491
42,93000
31,75964
62,100040
50,82498
57,106271
31,78824
57,105691
39,83922
57,102918
28,82056
54,82014
42,96231
50,97591
49,104205
42,86377
53,75146
62,85905
44,91434
43,85733
62,85634
46,84065
42,76549
48,91626
58,98777
49,96692
36,100898
33,87838
26,92389
26,88817
27,74875
37,99571
38,111925
59,85119
46,81907
57,101165
55,93261
33,90680
32,87104
44,89274
26,79562
41,70491
29,77176
48,99338
29,70236
39,89119
57,78410
60,82991
28,101727
53,91124
52,75374
38,86417
36,109364
43,88308
38,112727
58,110813
45,100545
39,101074
63,87183
37,75207
60,102654
41,103946
52,109132
57,61310
56,90073
28,87929
29,90796
32,89223
54,87193
51,104389
30,79833
53,103526
50,82747
64,91059
31,95654
62,86758
26,84952
32,105953
47,98547
35,84606
47,82352
60,82150
56,84411
33,75166
48,90709
36,76484
37,74969
39,84554
29,98059
62,114156
52,103220
64,82281
32,80703
39,79174
59,83152
32,88698
60,94364
38,81523
52,92487
26,89135
34,90043
30,88341
46,64027
41,90125
32,67668
37,101844
42,87273
64,104771
47,101388
44,111293
38,78276
64,97005
63,58235
61,81999
55,105890
53,84890
61,77127
61,90144
64,110571
33,101761
29,92761
45,105214
27,65285
55,87066
37,111436
61,94050
41,73338
43,68139
38,80490
51,86297
42,94033
35,78015
31,88886
31,85909
28,103879
45,91539
35,101783
33,76855
29,78504
32,103730
30,110077
63,86751
36,77759
41,94118
44,84844
59,75171
47,101752
48,74340
40,97515
34,84110
25,79349
41,94274
30,84787
60,83084
42,95391
55,69109
27,85041
47,109955
32,82747
61,99605
62,82461
61,75194
45,101980
52,69502
35,87224
64,104893
48,89647
61,86806
50,106658
37,89431
46,68555
51,76374
50,85451
26,81791
63,76434
42,105938
54,85932
60,96087
64,91527
28,63251
36,94507
58,92455
64,80013
45,100322
27,101457
38,76814
52,92896
29,97092
46,101492
57,96324
54,70770
54,73467
62,89749
64,80957
39,74347
26,84984
46,96675
25,86646
28,93159
43,76038
54,101670
56,86201
36,76831
52,94211
53,83197
31,68133
30,105675
26,71820
43,91908
44,92375
43,100058
26,92490
39,94049
49,95462
64,81661
40,94085
53,95750
63,106885
28,74486
43,99913
50,108093
35,74547
37,80830
37,85206
37,96079
53,87521
28,82224
55,67771
29,99740
53,87799
63,96884
61,107753
36,84879
57,83664
43,88756
38,73028
40,85836
37,80906
52,96537
39,116498
47,99806
49,98788
64,79018
32,74961
37,102309
